FFFF FFFF FFFF FFFF FFFF FFFF#1635662792560965#-62.0#3.5465635815916023#1
3008 33B2 DDD9 0140 2018 0626#1635662797254692#-52.5#6.025476534814799#1
3008 33B2 DDD9 0140 2018 0626#1635662797258610#-53.5#1.6382914814618648#1
0000 0022 2000 0000 0000 0000#1635662797262710#-43.0#5.056000676871073#1
0000 0021 2000 0000 0000 0000#1635662797263802#-44.0#4.73693267299086#1
0000 0023 2000 0000 0000 0000#1635662797265104#-47.0#4.184699589352029#1
3008 33B2 DDD9 0140 2018 0626#1635662797266908#-53.5#5.9088939949354895#1
0000 002C 2000 0000 0000 0000#1635662797267975#-50.5#2.82252464970958#1
0000 0024 2000 0000 0000 0000#1635662797269298#-45.5#4.528311285838413#1
0000 002B 2000 0000 0000 0000#1635662797270380#-54.0#1.3008157081270237#1
0000 001F 2000 0000 0000 0000#1635662797271726#-48.0#5.056000676871073#1
0000 001E 2000 0000 0000 0000#1635662797273010#-48.5#5.148039524144211#1
0000 0026 2000 0000 0000 0000#1635662797275064#-45.0#4.7307967498393175#1
0000 0020 2000 0000 0000 0000#1635662797276129#-44.0#4.651029748869264#1
0000 0025 2000 0000 0000 0000#1635662797277185#-46.0#4.718524903536232#1
0000 0029 2000 0000 0000 0000#1635662797278923#-49.0#5.632777453116074#1
0000 0028 2000 0000 0000 0000#1635662797280688#-47.0#5.307573526084319#1
3008 33B2 DDD9 0140 2018 0626#1635662797284821#-53.0#1.5707963267948966#1
0000 0027 2000 0000 0000 0000#1635662797286026#-48.0#4.792155981354743#1
0000 002A 2000 0000 0000 0000#1635662797287929#-54.0#6.080699843178682#1
0000 0024 2000 0000 0000 0000#1635662797291820#-45.5#4.571262747899211#1
3008 33B2 DDD9 0140 2018 0626#1635662797292905#-53.0#1.6935147898257479#1
0000 002C 2000 0000 0000 0000#1635662797294428#-50.5#2.736621725587984#1
0000 0021 2000 0000 0000 0000#1635662797296449#-44.0#4.601942363656923#1
0000 0022 2000 0000 0000 0000#1635662797297510#-43.0#4.921010367537137#1
0000 0026 2000 0000 0000 0000#1635662797298821#-45.5#4.651029748869264#1
0000 0020 2000 0000 0000 0000#1635662797299914#-44.0#4.565126824747668#1
0000 001E 2000 0000 0000 0000#1635662797301015#-48.5#5.062136600022616#1
0000 002A 2000 0000 0000 0000#1635662797302560#-54.5#6.086835766330224#1
0000 0023 2000 0000 0000 0000#1635662797304633#-47.5#4.09266074207889#1
0000 0025 2000 0000 0000 0000#1635662797305743#-46.0#4.632621979414636#1
0000 0027 2000 0000 0000 0000#1635662797306838#-48.0#4.7860200582032#1
0000 001F 2000 0000 0000 0000#1635662797308110#-48.0#5.019185137961818#1
0000 0028 2000 0000 0000 0000#1635662797309659#-47.0#5.258486140871978#1
0000 0029 2000 0000 0000 0000#1635662797310740#-49.5#5.706408530934585#1
3008 33B2 DDD9 0140 2018 0626#1635662797311901#-53.0#6.117515382087937#1
0000 002B 2000 0000 0000 0000#1635662797316083#-54.5#1.2762720155208536#1
0000 0025 2000 0000 0000 0000#1635662797320637#-46.0#4.577398671050753#1
0000 0026 2000 0000 0000 0000#1635662797321774#-45.5#4.675573441475434#1
0000 0028 2000 0000 0000 0000#1635662797323170#-47.0#5.2339424482658075#1
0000 0020 2000 0000 0000 0000#1635662797324278#-44.0#4.491495746929157#1
0000 0023 2000 0000 0000 0000#1635662797325847#-47.0#3.9944859716542096#1
0000 001E 2000 0000 0000 0000#1635662797326948#-48.5#5.0253210611133605#1
0000 001F 2000 0000 0000 0000#1635662797328036#-48.0#4.9394181369917645#1
0000 0024 2000 0000 0000 0000#1635662797329104#-45.5#4.319689898685965#1
0000 0022 2000 0000 0000 0000#1635662797330162#-43.5#4.847379289718626#1
0000 0021 2000 0000 0000 0000#1635662797331440#-44.0#4.509903516383785#1
0000 002C 2000 0000 0000 0000#1635662797332566#-50.5#2.564815877344792#1
0000 002B 2000 0000 0000 0000#1635662797333645#-54.5#1.1903690913992575#1
0000 0029 2000 0000 0000 0000#1635662797336433#-49.5#5.675728915176872#1
0000 0027 2000 0000 0000 0000#1635662797338466#-48.0#4.601942363656923#1
0000 002A 2000 0000 0000 0000#1635662797342837#-54.0#5.927301764390117#1
3008 33B2 DDD9 0140 2018 0626#1635662797344521#-53.5#1.3928545554001621#1
3008 33B2 DDD9 0140 2018 0626#1635662797345585#-53.0#6.062292073724054#1
0000 0028 2000 0000 0000 0000#1635662797350364#-47.0#5.2339424482658075#1
0000 001F 2000 0000 0000 0000#1635662797351480#-48.0#4.908738521234052#1
0000 002B 2000 0000 0000 0000#1635662797352565#-55.0#1.2333205534600555#1
0000 0026 2000 0000 0000 0000#1635662797354366#-45.5#4.577398671050753#1
0000 0021 2000 0000 0000 0000#1635662797355418#-44.0#4.405592822807561#1
0000 0024 2000 0000 0000 0000#1635662797356743#-45.5#4.276738436625168#1
0000 0023 2000 0000 0000 0000#1635662797357792#-47.5#4.276738436625168#1
0000 0025 2000 0000 0000 0000#1635662797360797#-46.0#4.485359823777615#1
0000 002C 2000 0000 0000 0000#1635662797362841#-50.0#2.4911847995262812#1
0000 0027 2000 0000 0000 0000#1635662797363932#-48.5#4.632621979414636#1
0000 0029 2000 0000 0000 0000#1635662797365285#-49.5#5.583690067903734#1
0000 0020 2000 0000 0000 0000#1635662797367061#-44.0#4.368777283898306#1
3008 33B2 DDD9 0140 2018 0626#1635662797368236#-54.0#1.662835174068035#1
0000 001E 2000 0000 0000 0000#1635662797370362#-49.0#4.896466674930966#1
0000 0022 2000 0000 0000 0000#1635662797371905#-44.0#4.71238898038469#1
3008 33B2 DDD9 0140 2018 0626#1635662797374342#-53.5#6.019340611663256#1
0000 002A 2000 0000 0000 0000#1635662797376244#-54.5#5.841398840268521#1
0000 001F 2000 0000 0000 0000#1635662797381000#-48.5#4.792155981354743#1
0000 0022 2000 0000 0000 0000#1635662797384028#-44.0#4.681709364626977#1
3008 33B2 DDD9 0140 2018 0626#1635662797385389#-53.0#1.6935147898257479#1
0000 0026 2000 0000 0000 0000#1635662797386986#-45.5#4.663301595172349#1
0000 0029 2000 0000 0000 0000#1635662797388815#-50.0#5.460971604872882#1
3008 33B2 DDD9 0140 2018 0626#1635662797390749#-53.0#6.007068765360171#1
0000 0023 2000 0000 0000 0000#1635662797391833#-48.0#3.7981364308048478#1
0000 0020 2000 0000 0000 0000#1635662797393189#-44.0#4.295146206079795#1
0000 0024 2000 0000 0000 0000#1635662797394486#-46.0#4.0987966652304335#1
0000 0028 2000 0000 0000 0000#1635662797396315#-47.0#5.00077736850719#1
0000 002A 2000 0000 0000 0000#1635662797397391#-54.5#5.688000761479957#1
0000 001E 2000 0000 0000 0000#1635662797398718#-49.0#4.828971520263998#1
0000 0027 2000 0000 0000 0000#1635662797400265#-48.5#4.522175362686871#1
0000 0025 2000 0000 0000 0000#1635662797403004#-46.0#4.638757902566179#1
0000 002C 2000 0000 0000 0000#1635662797404554#-50.5#2.3746022596469727#1
0000 0021 2000 0000 0000 0000#1635662797405616#-44.0#4.28287435977671#1
0000 002B 2000 0000 0000 0000#1635662797409618#-55.0#1.1780972450961724#1
0000 0022 2000 0000 0000 0000#1635662797417048#-44.0#4.608078286808466#1
0000 0029 2000 0000 0000 0000#1635662797418343#-50.0#5.43029198911517#1
0000 0021 2000 0000 0000 0000#1635662797420211#-44.0#4.270602513473625#1
0000 0025 2000 0000 0000 0000#1635662797422904#-46.0#4.3074180523828804#1
0000 001F 2000 0000 0000 0000#1635662797423965#-49.0#4.638757902566179#1
0000 0026 2000 0000 0000 0000#1635662797425276#-45.5#4.344233591292136#1
0000 0023 2000 0000 0000 0000#1635662797426364#-48.0#3.724505352986337#1
0000 0020 2000 0000 0000 0000#1635662797428870#-44.0#4.196971435655114#1
0000 002C 2000 0000 0000 0000#1635662797431150#-50.5#2.2027964114037806#1
0000 0028 2000 0000 0000 0000#1635662797433257#-47.0#5.080544369477243#1
3008 33B2 DDD9 0140 2018 0626#1635662797434605#-53.5#6.025476534814799#1
0000 0027 2000 0000 0000 0000#1635662797437974#-48.5#4.374913207049849#1
0000 0024 2000 0000 0000 0000#1635662797439147#-46.5#4.25833066717054#1
0000 001E 2000 0000 0000 0000#1635662797440232#-49.5#4.6448938257177215#1
3008 33B2 DDD9 0140 2018 0626#1635662797442528#-53.5#1.4173982480063325#1
0000 002B 2000 0000 0000 0000#1635662797445052#-54.5#1.337631247036279#1
0000 002A 2000 0000 0000 0000#1635662797448126#-55.0#5.626641529964532#1
0000 0029 2000 0000 0000 0000#1635662797453533#-50.0#5.301437602932776#1
0000 001F 2000 0000 0000 0000#1635662797455420#-48.5#4.675573441475434#1
0000 002C 2000 0000 0000 0000#1635662797456702#-50.5#2.2089323345553233#1
0000 0022 2000 0000 0000 0000#1635662797458271#-44.0#4.442408361716817#1
0000 0021 2000 0000 0000 0000#1635662797459819#-44.5#4.09266074207889#1
0000 0028 2000 0000 0000 0000#1635662797460899#-47.5#4.841243366567084#1
0000 0026 2000 0000 0000 0000#1635662797462217#-46.0#4.252194744018997#1
0000 0025 2000 0000 0000 0000#1635662797463823#-46.5#4.172427743048944#1
0000 0023 2000 0000 0000 0000#1635662797464882#-48.0#3.5588354278946874#1
0000 001E 2000 0000 0000 0000#1635662797466820#-49.5#4.509903516383785#1
0000 0024 2000 0000 0000 0000#1635662797468158#-47.0#3.902447124381071#1
3008 33B2 DDD9 0140 2018 0626#1635662797470340#-53.0#0.619728238305799#1
0000 002A 2000 0000 0000 0000#1635662797472996#-54.5#5.47937937432751#1
3008 33B2 DDD9 0140 2018 0626#1635662797474957#-53.5#5.945709533844745#1
0000 0027 2000 0000 0000 0000#1635662797476290#-49.0#4.264466590322082#1
0000 0020 2000 0000 0000 0000#1635662797479779#-45.0#4.006757817957295#1
0000 002B 2000 0000 0000 0000#1635662797483677#-55.0#0.859029241215959#1
0000 0022 2000 0000 0000 0000#1635662797489366#-44.5#4.522175362686871#1
0000 0021 2000 0000 0000 0000#1635662797490899#-44.5#4.0128937411088375#1
0000 002C 2000 0000 0000 0000#1635662797492166#-50.5#1.9941750242513334#1
0000 0028 2000 0000 0000 0000#1635662797494042#-48.0#4.73693267299086#1
0000 002A 2000 0000 0000 0000#1635662797496088#-55.0#5.405748296509#1
0000 0027 2000 0000 0000 0000#1635662797497406#-49.0#4.2092432819582#1
0000 0029 2000 0000 0000 0000#1635662797499672#-50.0#5.160311370447297#1
3008 33B2 DDD9 0140 2018 0626#1635662797501306#-53.0#1.5462526341887264#1
0000 0024 2000 0000 0000 0000#1635662797503355#-47.0#3.773592738198677#1
0000 001E 2000 0000 0000 0000#1635662797504413#-49.5#4.479223900626073#1
0000 001F 2000 0000 0000 0000#1635662797506515#-48.5#4.503767593232243#1
3008 33B2 DDD9 0140 2018 0626#1635662797509846#-53.0#5.859806609723149#1
0000 0023 2000 0000 0000 0000#1635662797511189#-48.5#3.423845118560751#1
0000 0026 2000 0000 0000 0000#1635662797512271#-46.5#4.049709280018092#1
0000 0025 2000 0000 0000 0000#1635662797515054#-47.0#4.0128937411088375#1
0000 0020 2000 0000 0000 0000#1635662797516362#-45.5#3.8963112012295285#1
0000 002B 2000 0000 0000 0000#1635662797518361#-55.0#0.6381360077604268#1
0000 0025 2000 0000 0000 0000#1635662797531419#-47.5#4.196971435655114#1
0000 0020 2000 0000 0000 0000#1635662797532740#-45.5#3.8288160465625602#1
0000 001F 2000 0000 0000 0000#1635662797536261#-49.0#4.816699673960914#1
0000 0026 2000 0000 0000 0000#1635662797539203#-46.5#3.9576704327449543#1
0000 0029 2000 0000 0000 0000#1635662797540241#-50.5#5.013049214810275#1
0000 0024 2000 0000 0000 0000#1635662797542902#-47.5#3.6386024288647407#1
0000 0028 2000 0000 0000 0000#1635662797543983#-48.5#4.583534594202296#1
0000 002C 2000 0000 0000 0000#1635662797547328#-50.5#1.8714565612204823#1
0000 001E 2000 0000 0000 0000#1635662797550547#-49.5#4.276738436625168#1
0000 0023 2000 0000 0000 0000#1635662797553907#-49.0#3.3072625786814425#1
3008 33B2 DDD9 0140 2018 0626#1635662797555516#-53.5#5.853670686571607#1
0000 0027 2000 0000 0000 0000#1635662797556607#-49.5#4.031301510563465#1
0000 002A 2000 0000 0000 0000#1635662797559196#-55.0#5.368932757599744#1
0000 002B 2000 0000 0000 0000#1635662797560515#-55.0#0.5031456984264903#1
3008 33B2 DDD9 0140 2018 0626#1635662797562069#-54.0#1.718058482431918#1
0000 0021 2000 0000 0000 0000#1635662797564766#-45.0#4.0987966652304335#1
0000 0022 2000 0000 0000 0000#1635662797565951#-45.0#4.061981126321178#1
0000 0027 2000 0000 0000 0000#1635662797574935#-49.5#3.9638063558964967#1
0000 0025 2000 0000 0000 0000#1635662797576504#-47.5#3.816544200259475#1
0000 001E 2000 0000 0000 0000#1635662797579492#-50.0#4.166291819897402#1
0000 0021 2000 0000 0000 0000#1635662797581717#-45.0#3.650874275167826#1
0000 0023 2000 0000 0000 0000#1635662797584156#-50.0#3.153864499892878#1
3008 33B2 DDD9 0140 2018 0626#1635662797586194#-53.5#6.056156150572511#1
0000 0022 2000 0000 0000 0000#1635662797587523#-45.5#4.025165587411922#1
0000 0028 2000 0000 0000 0000#1635662797588590#-48.5#4.411728745959104#1
0000 0024 2000 0000 0000 0000#1635662797589674#-47.5#3.4913402732277192#1
0000 0020 2000 0000 0000 0000#1635662797590740#-45.5#3.6140587362585705#1
0000 0026 2000 0000 0000 0000#1635662797596697#-47.5#4.485359823777615#1
0000 001F 2000 0000 0000 0000#1635662797598164#-49.5#4.724660826687775#1
3008 33B2 DDD9 0140 2018 0626#1635662797599533#-54.5#1.5278448647340985#1
0000 0029 2000 0000 0000 0000#1635662797601953#-51.0#4.755340442445488#1
0000 002A 2000 0000 0000 0000#1635662797606246#-56.0#5.031456984264903#1
0000 002C 2000 0000 0000 0000#1635662797609270#-51.0#1.6137477888556946#1
0000 0026 2000 0000 0000 0000#1635662797617655#-47.5#3.706097583531709#1
0000 0020 2000 0000 0000 0000#1635662797618992#-45.5#3.54042765844006#1
0000 0023 2000 0000 0000 0000#1635662797620776#-50.0#3.0066023442558567#1
0000 0027 2000 0000 0000 0000#1635662797621840#-49.5#3.822680123411018#1
0000 002C 2000 0000 0000 0000#1635662797622924#-51.0#1.5401167110371838#1
0000 0025 2000 0000 0000 0000#1635662797624235#-48.0#3.6079228131070282#1
0000 001E 2000 0000 0000 0000#1635662797627501#-50.0#3.9699422790480394#1
0000 0028 2000 0000 0000 0000#1635662797628568#-49.0#4.23378697456437#1
0000 0029 2000 0000 0000 0000#1635662797629876#-51.5#4.706253057233147#1
0000 0022 2000 0000 0000 0000#1635662797631448#-46.0#3.8410878928656453#1
3008 33B2 DDD9 0140 2018 0626#1635662797636168#-53.5#1.7241944055834606#1
0000 0021 2000 0000 0000 0000#1635662797641892#-45.5#3.466796580621549#1
3008 33B2 DDD9 0140 2018 0626#1635662797643855#-53.5#5.8659425328746915#1
0000 001F 2000 0000 0000 0000#1635662797646360#-50.0#3.767456815047135#1
0000 002B 2000 0000 0000 0000#1635662797649757#-56.0#6.277049384028044#1
0000 0024 2000 0000 0000 0000#1635662797653859#-48.5#3.2643111166206444#1
0000 002A 2000 0000 0000 0000#1635662797657588#-56.5#4.97623367590102#1
0000 0028 2000 0000 0000 0000#1635662797663867#-49.0#4.178563666200486#1
0000 002A 2000 0000 0000 0000#1635662797664917#-57.0#4.963961829597935#1
0000 0027 2000 0000 0000 0000#1635662797667340#-49.5#3.6447383520162835#1
0000 0025 2000 0000 0000 0000#1635662797668916#-48.0#3.448388811166921#1
0000 0023 2000 0000 0000 0000#1635662797670258#-50.0#2.8716120349219203#1
0000 001F 2000 0000 0000 0000#1635662797672258#-50.0#3.7122335066832517#1
0000 0029 2000 0000 0000 0000#1635662797673325#-51.5#4.565126824747668#1
0000 0026 2000 0000 0000 0000#1635662797674422#-47.5#3.5342917352885173#1
3008 33B2 DDD9 0140 2018 0626#1635662797675751#-54.0#1.423534171157875#1
0000 002C 2000 0000 0000 0000#1635662797678745#-51.0#1.4542137869155878#1
3008 33B2 DDD9 0140 2018 0626#1635662797679851#-54.0#5.939573610693203#1
0000 001E 2000 0000 0000 0000#1635662797683953#-51.0#3.8410878928656453#1
0000 0022 2000 0000 0000 0000#1635662797686432#-46.0#3.6324665057131984#1
0000 002B 2000 0000 0000 0000#1635662797688676#-57.0#6.191146459906448#1
0000 0024 2000 0000 0000 0000#1635662797692192#-49.0#3.1661363461959633#1
0000 0020 2000 0000 0000 0000#1635662797693300#-46.0#3.2949907323783574#1
0000 0021 2000 0000 0000 0000#1635662797695341#-45.5#3.3072625786814425#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662797703798#-59.5#4.301282129231338#1
0000 0026 2000 0000 0000 0000#1635662797709886#-48.0#3.436116964863836#1
0000 0025 2000 0000 0000 0000#1635662797710955#-48.0#3.3502140407422405#1
0000 0029 2000 0000 0000 0000#1635662797711998#-52.0#4.577398671050753#1
0000 0028 2000 0000 0000 0000#1635662797714217#-49.5#3.9699422790480394#1
0000 0023 2000 0000 0000 0000#1635662797716458#-50.0#2.767301341345697#1
0000 002C 2000 0000 0000 0000#1635662797717525#-52.0#1.2701360923693108#1
0000 0027 2000 0000 0000 0000#1635662797718816#-50.5#3.485204350076177#1
0000 0020 2000 0000 0000 0000#1635662797719895#-47.0#3.184544115650591#1
3008 33B2 DDD9 0140 2018 0626#1635662797721468#-53.5#1.6137477888556946#1
0000 0024 2000 0000 0000 0000#1635662797722551#-49.0#3.0925052683774528#1
0000 0022 2000 0000 0000 0000#1635662797724388#-46.5#3.497476196379262#1
0000 001E 2000 0000 0000 0000#1635662797730953#-50.5#3.6324665057131984#1
0000 002A 2000 0000 0000 0000#1635662797736787#-57.0#4.76147636559703#1
0000 0021 2000 0000 0000 0000#1635662797738063#-46.5#3.153864499892878#1
3008 33B2 DDD9 0140 2018 0626#1635662797739144#-54.0#5.8045833013592665#1
0000 001F 2000 0000 0000 0000#1635662797740289#-50.0#3.448388811166921#1
0000 002B 2000 0000 0000 0000#1635662797745264#-56.5#6.117515382087937#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662797750511#-59.5#4.074252972624263#1
0000 0022 2000 0000 0000 0000#1635662797759984#-47.0#3.380893656499953#1
0000 0023 2000 0000 0000 0000#1635662797761873#-51.0#1.6812429435226628#1
0000 0024 2000 0000 0000 0000#1635662797763681#-49.0#2.8838838812250054#1
0000 001E 2000 0000 0000 0000#1635662797768964#-51.0#3.466796580621549#1
0000 0020 2000 0000 0000 0000#1635662797770283#-47.0#2.988194574801229#1
0000 002A 2000 0000 0000 0000#1635662797772295#-57.0#4.571262747899211#1
0000 0028 2000 0000 0000 0000#1635662797776063#-50.5#3.6447383520162835#1
0000 0029 2000 0000 0000 0000#1635662797780142#-52.5#4.264466590322082#1
3008 33B2 DDD9 0140 2018 0626#1635662797782300#-54.5#1.6505633277649499#1
0000 001F 2000 0000 0000 0000#1635662797783645#-51.0#3.3011266555298997#1
0000 0027 2000 0000 0000 0000#1635662797784981#-51.5#3.2336315008629315#1
0000 002C 2000 0000 0000 0000#1635662797786944#-53.0#0.7731263170943632#1
0000 0021 2000 0000 0000 0000#1635662797788265#-46.5#2.9759227284981438#1
0000 0026 2000 0000 0000 0000#1635662797791055#-49.5#3.11091303783208#1
3008 33B2 DDD9 0140 2018 0626#1635662797792590#-55.0#5.9088939949354895#1
0000 0025 2000 0000 0000 0000#1635662797794428#-49.5#3.067961575771282#1
0000 002B 2000 0000 0000 0000#1635662797809141#-57.0#5.651185222570702#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662797815302#-59.5#4.147884050442774#1
0000 0028 2000 0000 0000 0000#1635662797820556#-50.5#3.56497135104623#1
0000 0029 2000 0000 0000 0000#1635662797821665#-53.5#4.0987966652304335#1
3008 33B2 DDD9 0140 2018 0626#1635662797822994#-55.0#1.5830681730979816#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662797825908#-59.0#4.424000592262189#1
0000 0020 2000 0000 0000 0000#1635662797826929#-47.0#2.8409324191642074#1
0000 0024 2000 0000 0000 0000#1635662797828247#-50.0#2.736621725587984#1
0000 0021 2000 0000 0000 0000#1635662797829339#-47.0#2.8838838812250054#1
0000 002B 2000 0000 0000 0000#1635662797831163#-58.0#5.411884219660542#1
0000 0022 2000 0000 0000 0000#1635662797832277#-48.0#3.147728576741336#1
0000 0023 2000 0000 0000 0000#1635662797833354#-52.0#2.435961491162398#1
0000 0026 2000 0000 0000 0000#1635662797834728#-49.5#3.0127382674073995#1
0000 0027 2000 0000 0000 0000#1635662797843815#-51.5#3.0925052683774528#1
0000 001E 2000 0000 0000 0000#1635662797847857#-52.0#3.2643111166206444#1
0000 0025 2000 0000 0000 0000#1635662797849805#-49.0#2.9145634969827183#1
0000 002A 2000 0000 0000 0000#1635662797852344#-58.0#4.540583132141498#1
0000 001F 2000 0000 0000 0000#1635662797855460#-51.5#3.098641191528995#1
3008 33B2 DDD9 0140 2018 0626#1635662797856779#-55.5#6.074563920027139#1
0000 0029 2000 0000 0000 0000#1635662797865026#-54.0#3.9147189706841563#1
0000 0028 2000 0000 0000 0000#1635662797869034#-50.5#3.423845118560751#1
0000 0020 2000 0000 0000 0000#1635662797872730#-47.5#2.724349879284899#1
3008 33B2 DDD9 0140 2018 0626#1635662797873809#-54.5#5.853670686571607#1
0000 002A 2000 0000 0000 0000#1635662797877214#-58.5#4.399456899656019#1
0000 002B 2000 0000 0000 0000#1635662797879639#-57.0#5.411884219660542#1
3008 33B2 DDD9 0140 2018 0626#1635662797881209#-54.5#1.7241944055834606#1
0000 0024 2000 0000 0000 0000#1635662797885475#-50.5#2.5586799541932495#1
0000 0021 2000 0000 0000 0000#1635662797889517#-47.5#2.6691265709210157#1
0000 0027 2000 0000 0000 0000#1635662797891115#-51.5#2.9575149590435164#1
0000 001E 2000 0000 0000 0000#1635662797894636#-52.5#3.098641191528995#1
0000 0023 2000 0000 0000 0000#1635662797896875#-53.0#2.3071071049800045#1
0000 0022 2000 0000 0000 0000#1635662797900297#-48.5#2.9206994201342606#1
0000 002C 2000 0000 0000 0000#1635662797904293#-54.0#0.3988350048502667#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662797907600#-59.0#4.25833066717054#1
0000 0026 2000 0000 0000 0000#1635662797908673#-50.0#2.736621725587984#1
0000 001F 2000 0000 0000 0000#1635662797909747#-52.0#2.9145634969827183#1
0000 002B 2000 0000 0000 0000#1635662797916533#-57.5#5.240078371417351#1
0000 0028 2000 0000 0000 0000#1635662797918103#-51.5#3.2459033471660166#1
0000 001E 2000 0000 0000 0000#1635662797920365#-52.5#3.055689729468197#1
0000 0029 2000 0000 0000 0000#1635662797921703#-54.0#3.6999616603801666#1
0000 0021 2000 0000 0000 0000#1635662797924413#-48.0#2.5893595699509624#1
0000 001F 2000 0000 0000 0000#1635662797925544#-52.0#2.9329712664373457#1
0000 0020 2000 0000 0000 0000#1635662797927692#-48.5#2.5341362615870793#1
3008 33B2 DDD9 0140 2018 0626#1635662797928829#-56.0#6.000932842208628#1
0000 0022 2000 0000 0000 0000#1635662797932633#-49.0#2.859340188618835#1
3008 33B2 DDD9 0140 2018 0626#1635662797935355#-55.0#1.6812429435226628#1
0000 0024 2000 0000 0000 0000#1635662797936924#-51.0#2.423689644859313#1
0000 0025 2000 0000 0000 0000#1635662797938439#-49.5#2.662990647769473#1
0000 0026 2000 0000 0000 0000#1635662797942741#-50.0#2.718213956133356#1
0000 0023 2000 0000 0000 0000#1635662797947902#-53.0#2.1353012567368124#1
0000 0027 2000 0000 0000 0000#1635662797954115#-52.0#2.779573187648782#1
0000 002C 2000 0000 0000 0000#1635662797970130#-55.0#0.11658253987930872#1
0000 002A 2000 0000 0000 0000#1635662797972049#-61.5#4.184699589352029#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662797973144#-61.0#4.129476280988146#1
0000 0020 2000 0000 0000 0000#1635662797977489#-49.0#2.356194490192345#1
0000 0029 2000 0000 0000 0000#1635662797978513#-55.5#3.5588354278946874#1
0000 001E 2000 0000 0000 0000#1635662797980070#-53.0#2.834796496012665#1
0000 0025 2000 0000 0000 0000#1635662797981140#-50.5#2.448233337465483#1
0000 0023 2000 0000 0000 0000#1635662797982440#-54.0#1.8960002538266525#1
0000 001F 2000 0000 0000 0000#1635662797985847#-52.5#2.6691265709210157#1
0000 002A 2000 0000 0000 0000#1635662797986925#-61.5#4.172427743048944#1
0000 002B 2000 0000 0000 0000#1635662797988203#-59.5#5.289165756629691#1
0000 0027 2000 0000 0000 0000#1635662797989465#-52.5#2.6139032625571326#1
0000 0024 2000 0000 0000 0000#1635662797990535#-52.0#2.1782527187976104#1
3008 33B2 DDD9 0140 2018 0626#1635662797991657#-57.5#6.191146459906448#1
0000 0021 2000 0000 0000 0000#1635662797994339#-49.0#2.350058567040802#1
0000 0022 2000 0000 0000 0000#1635662797995386#-49.5#2.5954954931025047#1
0000 002C 2000 0000 0000 0000#1635662797997235#-55.5#6.270913460876501#1
0000 0026 2000 0000 0000 0000#1635662797999451#-51.0#2.448233337465483#1
0000 0028 2000 0000 0000 0000#1635662798000476#-53.0#3.000466421104314#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798001912#-61.5#4.172427743048944#1
0000 0028 2000 0000 0000 0000#1635662798006102#-53.0#2.9575149590435164#1
0000 0020 2000 0000 0000 0000#1635662798008237#-49.5#2.270291566070749#1
0000 0021 2000 0000 0000 0000#1635662798009513#-49.0#2.2948352586769194#1
0000 0024 2000 0000 0000 0000#1635662798010568#-52.0#2.116893487282185#1
3008 33B2 DDD9 0140 2018 0626#1635662798011616#-57.5#6.154330920997192#1
0000 0022 2000 0000 0000 0000#1635662798013690#-50.0#2.5586799541932495#1
0000 002C 2000 0000 0000 0000#1635662798014799#-56.0#6.1850105367549055#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798015853#-61.5#4.23378697456437#1
0000 0025 2000 0000 0000 0000#1635662798017136#-51.0#2.356194490192345#1
0000 001E 2000 0000 0000 0000#1635662798018513#-53.5#2.779573187648782#1
0000 001F 2000 0000 0000 0000#1635662798019687#-53.0#2.5832236467994196#1
0000 0026 2000 0000 0000 0000#1635662798021234#-51.5#2.405281875404685#1
0000 002A 2000 0000 0000 0000#1635662798022270#-62.5#4.1172044346850605#1
0000 0027 2000 0000 0000 0000#1635662798023503#-53.0#2.5341362615870793#1
0000 0029 2000 0000 0000 0000#1635662798024585#-56.5#3.4913402732277192#1
0000 002B 2000 0000 0000 0000#1635662798025792#-59.5#5.240078371417351#1
0000 0023 2000 0000 0000 0000#1635662798027097#-55.0#1.7426021750380885#1
0000 002C 2000 0000 0000 0000#1635662798031673#-55.5#6.0991076126333095#1
FFFF FFFF FFFF FFFF FFFF FFFF#1635662798032739#-61.5#4.1601558967458585#1
0000 0028 2000 0000 0000 0000#1635662798034047#-53.0#2.8654761117703775#1
3008 33B2 DDD9 0140 2018 0626#1635662798035136#-56.5#1.3744467859455345#1
0000 002A 2000 0000 0000 0000#1635662798036446#-62.5#4.086524818927348#1
0000 0029 2000 0000 0000 0000#1635662798038238#-56.5#3.411573272257666#1
0000 0021 2000 0000 0000 0000#1635662798041157#-49.0#2.1905245651006955#1
0000 0025 2000 0000 0000 0000#1635662798042498#-51.5#2.2764274892222915#1
0000 0027 2000 0000 0000 0000#1635662798043549#-53.0#2.4850488763747385#1
0000 001F 2000 0000 0000 0000#1635662798044624#-53.0#2.4727770300716534#1
0000 0026 2000 0000 0000 0000#1635662798047115#-52.0#2.325514874434632#1
0000 0020 2000 0000 0000 0000#1635662798048224#-49.5#2.1475731030398975#1
0000 0023 2000 0000 0000 0000#1635662798049751#-55.5#1.705786636128833#1
