长条形标签叠放实验， 拟合出正确顺序
speed   : 2.5
epc_type: 2
epc     : 000f - 0015
order   : 000f - 0015
3008 33B2 DDD9 0140 2018 0626#1624798423838054#-56.5#3.393165502803038#1
0000 0012 2000 0000 0000 0000#1624798423839156#-51.0#5.890486225480862#1
E200 001B 2014 0164 1580 8A56#1624798423841956#-65.5#5.8475347634200645#1
E200 001B 2014 0200 1580 ACEC#1624798423844096#-70.0#3.859495662320273#1
0000 0013 2000 0000 0000 0000#1624798423847826#-51.5#0.8099418560036186#1
0000 0011 2000 0000 0000 0000#1624798423849727#-53.0#4.417864669110647#1
E200 001B 2014 0164 1580 8A56#1624798423850839#-64.5#5.743224069843841#1
0000 0012 2000 0000 0000 0000#1624798423860016#-51.0#5.540738605842936#1
0000 0015 2000 0000 0000 0000#1624798423861121#-67.5#4.466952054322987#1
0000 0014 2000 0000 0000 0000#1624798423862459#-57.0#2.2334760271614935#1
E200 001B 2014 0201 1580 B140#1624798423864049#-63.0#1.8407769454627694#1
0000 000F 2000 0000 0000 0000#1624798423866642#-59.0#1.0676506283684062#1
0000 0010 2000 0000 0000 0000#1624798423868145#-58.0#2.6016314162540475#1
