FFFF FFFF FFFF FFFF FFFF FFFF#1626598116733070#-68.5#0.34974761963792617#9
0000 0034 2000 0000 0000 0000#1626598123699217#-44.5#0.5092816215780329#9
0000 0031 2000 0000 0000 0000#1626598123700265#-43.5#4.25833066717054#9
0000 0030 2000 0000 0000 0000#1626598123701580#-44.0#3.8410878928656453#9
0000 002E 2000 0000 0000 0000#1626598123702946#-57.0#3.693825737228624#9
0000 0036 2000 0000 0000 0000#1626598123704751#-42.5#1.227184630308513#9
0000 0039 2000 0000 0000 0000#1626598123706275#-34.0#2.2764274892222915#9
0000 0033 2000 0000 0000 0000#1626598123707794#-49.0#5.773903685601553#9
0000 002F 2000 0000 0000 0000#1626598123709326#-46.5#3.736777199289422#9
0000 002D 2000 0000 0000 0000#1626598123710435#-65.0#2.6875343403756435#9
0000 0032 2000 0000 0000 0000#1626598123711564#-45.5#4.681709364626977#9
0000 003A 2000 0000 0000 0000#1626598123712809#-27.0#2.4911847995262812#9
0000 003B 2000 0000 0000 0000#1626598123713851#-33.5#3.792000507653305#9
0000 0037 2000 0000 0000 0000#1626598123715670#-39.5#1.6689710972195777#9
0000 0035 2000 0000 0000 0000#1626598123718073#-43.5#0.9019807032767571#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598123720820#-68.0#5.663457068873787#9
0000 0038 2000 0000 0000 0000#1626598123722268#-37.0#2.043262409463674#9
0000 002F 2000 0000 0000 0000#1626598123726947#-46.5#3.6999616603801666#9
0000 0030 2000 0000 0000 0000#1626598123728018#-44.0#3.767456815047135#9
0000 0031 2000 0000 0000 0000#1626598123729069#-43.5#4.104932588381976#9
0000 0036 2000 0000 0000 0000#1626598123730671#-43.0#1.1351457830353744#9
0000 0032 2000 0000 0000 0000#1626598123732957#-45.0#4.509903516383785#9
0000 003A 2000 0000 0000 0000#1626598123734512#-27.5#2.442097414313941#9
0000 0035 2000 0000 0000 0000#1626598123735587#-43.5#0.8467573949128739#9
0000 0037 2000 0000 0000 0000#1626598123737878#-40.0#1.6137477888556946#9
0000 0039 2000 0000 0000 0000#1626598123739688#-34.0#2.2150682577068657#9
0000 0038 2000 0000 0000 0000#1626598123740769#-37.0#2.012582793705961#9
0000 0033 2000 0000 0000 0000#1626598123742757#-49.0#5.516194913236766#9
0000 002D 2000 0000 0000 0000#1626598123745557#-65.0#2.6200391857086753#9
0000 003B 2000 0000 0000 0000#1626598123746865#-33.5#3.724505352986337#9
0000 0034 2000 0000 0000 0000#1626598123748194#-46.0#0.2638446955163303#9
0000 002E 2000 0000 0000 0000#1626598123750378#-59.0#3.3195344249845276#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598123751628#-68.5#5.5714182216006485#9
0000 002E 2000 0000 0000 0000#1626598124017707#-61.5#1.9205439464328227#9
0000 002D 2000 0000 0000 0000#1626598124018761#-65.5#0.662679700366597#9
0000 0033 2000 0000 0000 0000#1626598124020326#-39.5#4.595806440505381#9
0000 003A 2000 0000 0000 0000#1626598124022953#-29.5#2.650718801466388#9
0000 0039 2000 0000 0000 0000#1626598124024023#-37.0#2.411417798556228#9
0000 003B 2000 0000 0000 0000#1626598124025349#-35.0#4.031301510563465#9
0000 0036 2000 0000 0000 0000#1626598124026383#-45.5#0.48473792897186263#9
0000 0034 2000 0000 0000 0000#1626598124027930#-42.0#5.295301679781233#9
0000 0038 2000 0000 0000 0000#1626598124028982#-41.0#2.024854640009046#9
0000 002F 2000 0000 0000 0000#1626598124031211#-59.0#3.153864499892878#9
0000 0035 2000 0000 0000 0000#1626598124032916#-45.5#0.006135923151542565#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598124033953#-67.0#0.5522330836388308#9
0000 0032 2000 0000 0000 0000#1626598124034985#-42.0#4.276738436625168#9
0000 0037 2000 0000 0000 0000#1626598124036079#-44.0#1.3560390164909069#9
0000 0030 2000 0000 0000 0000#1626598124037604#-56.5#3.761320891895592#9
0000 0031 2000 0000 0000 0000#1626598124038781#-45.5#4.123340357836604#9
0000 0036 2000 0000 0000 0000#1626598124044300#-45.5#0.3190680038802134#9
0000 002E 2000 0000 0000 0000#1626598124046537#-62.0#1.5278448647340985#9
0000 0031 2000 0000 0000 0000#1626598124047555#-46.0#4.104932588381976#9
0000 003B 2000 0000 0000 0000#1626598124048650#-35.0#4.006757817957295#9
0000 0038 2000 0000 0000 0000#1626598124049734#-41.0#1.9696313316451632#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598124051045#-68.0#0.39269908169872414#9
0000 0037 2000 0000 0000 0000#1626598124052352#-44.0#1.2762720155208536#9
0000 0033 2000 0000 0000 0000#1626598124053639#-39.5#4.485359823777615#9
0000 002D 2000 0000 0000 0000#1626598124054924#-64.0#0.25770877236478773#9
0000 003A 2000 0000 0000 0000#1626598124056224#-30.0#2.5709518004963345#9
0000 0034 2000 0000 0000 0000#1626598124057647#-40.5#5.098952138931871#9
0000 0035 2000 0000 0000 0000#1626598124058981#-44.5#6.0991076126333095#9
0000 002F 2000 0000 0000 0000#1626598124060001#-59.0#2.9513790358919736#9
0000 0032 2000 0000 0000 0000#1626598124061020#-43.0#4.252194744018997#9
0000 0039 2000 0000 0000 0000#1626598124062088#-38.0#2.3193789512830896#9
0000 0030 2000 0000 0000 0000#1626598124066419#-57.0#3.5711072741977725#9
0000 0033 2000 0000 0000 0000#1626598124329254#-50.0#3.6201946594101133#9
0000 0034 2000 0000 0000 0000#1626598124330331#-42.0#3.7429131224409646#9
0000 003A 2000 0000 0000 0000#1626598124331676#-35.0#1.3437671701878218#9
0000 0031 2000 0000 0000 0000#1626598124332700#-57.5#2.2764274892222915#9
0000 0030 2000 0000 0000 0000#1626598124335464#-63.5#1.4664856332186729#9
0000 0038 2000 0000 0000 0000#1626598124336515#-46.0#6.160466844148735#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598124338308#-67.5#5.6941366846315#9
0000 002F 2000 0000 0000 0000#1626598124339378#-67.5#5.896622148632405#9
0000 0032 2000 0000 0000 0000#1626598124340358#-56.0#2.8532042654672924#9
0000 002E 2000 0000 0000 0000#1626598124341668#-62.5#3.1231848841351653#9
0000 0037 2000 0000 0000 0000#1626598124342988#-44.5#5.111223985234957#9
0000 0036 2000 0000 0000 0000#1626598124345047#-41.0#4.239922897715912#9
0000 002D 2000 0000 0000 0000#1626598124346114#-59.0#2.184388641949153#9
0000 0035 2000 0000 0000 0000#1626598124347177#-40.5#4.000621894805752#9
0000 0039 2000 0000 0000 0000#1626598124348316#-44.0#0.6994952392758523#9
0000 003B 2000 0000 0000 0000#1626598124351362#-38.5#2.791845033951867#9
0000 0037 2000 0000 0000 0000#1626598124356948#-44.0#5.031456984264903#9
0000 0039 2000 0000 0000 0000#1626598124358301#-44.0#0.6320000846088841#9
0000 002F 2000 0000 0000 0000#1626598124359648#-67.0#5.681864838328415#9
0000 003B 2000 0000 0000 0000#1626598124360715#-38.5#2.773437264497239#9
0000 002E 2000 0000 0000 0000#1626598124361758#-62.0#2.9084275738311756#9
0000 0034 2000 0000 0000 0000#1626598124363060#-43.5#3.736777199289422#9
0000 0035 2000 0000 0000 0000#1626598124364336#-41.0#3.9576704327449543#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598124366544#-68.0#5.688000761479957#9
0000 002D 2000 0000 0000 0000#1626598124367625#-58.5#2.030990563160589#9
0000 0038 2000 0000 0000 0000#1626598124370430#-45.5#5.915029918087033#9
0000 0036 2000 0000 0000 0000#1626598124371537#-41.0#4.154019973594316#9
0000 0033 2000 0000 0000 0000#1626598124373527#-52.0#3.56497135104623#9
0000 003A 2000 0000 0000 0000#1626598124374572#-35.5#1.1903690913992575#9
0000 0031 2000 0000 0000 0000#1626598124379117#-57.5#1.932815792735908#9
0000 0030 2000 0000 0000 0000#1626598124380216#-64.5#0.9940195505498954#9
0000 0032 2000 0000 0000 0000#1626598124381519#-56.5#2.6875343403756435#9
0000 0037 2000 0000 0000 0000#1626598124646870#-43.5#4.411728745959104#9
0000 0033 2000 0000 0000 0000#1626598124649756#-58.5#2.282563412373834#9
0000 003A 2000 0000 0000 0000#1626598124651074#-41.0#6.240233845118788#9
0000 0038 2000 0000 0000 0000#1626598124652351#-43.0#4.884194828627882#9
0000 002D 2000 0000 0000 0000#1626598124653724#-58.5#0.619728238305799#9
0000 0035 2000 0000 0000 0000#1626598124654772#-50.0#3.706097583531709#9
0000 0036 2000 0000 0000 0000#1626598124655850#-48.0#3.9147189706841563#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598124657406#-68.0#6.135923151542564#9
0000 0034 2000 0000 0000 0000#1626598124658454#-54.5#3.153864499892878#9
0000 0031 2000 0000 0000 0000#1626598124659534#-61.5#5.8045833013592665#9
0000 0039 2000 0000 0000 0000#1626598124661200#-43.5#5.332117218690489#9
0000 003B 2000 0000 0000 0000#1626598124662918#-44.0#2.116893487282185#9
0000 0030 2000 0000 0000 0000#1626598124664007#-65.5#3.816544200259475#9
0000 002F 2000 0000 0000 0000#1626598124665382#-62.0#3.0066023442558567#9
0000 002E 2000 0000 0000 0000#1626598124666889#-58.5#1.2946797849754812#9
0000 0032 2000 0000 0000 0000#1626598124668462#-61.5#0.7485826244881929#9
0000 002D 2000 0000 0000 0000#1626598124673020#-57.5#0.4970097752749477#9
0000 0031 2000 0000 0000 0000#1626598124674060#-61.0#5.712544454086128#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598124675126#-67.5#6.050020227420969#9
0000 0033 2000 0000 0000 0000#1626598124676201#-59.0#2.2027964114037806#9
0000 0032 2000 0000 0000 0000#1626598124678004#-61.5#0.6013204688511713#9
0000 0034 2000 0000 0000 0000#1626598124679049#-55.0#3.08636934522591#9
0000 0036 2000 0000 0000 0000#1626598124680156#-48.5#3.865631585471816#9
0000 0038 2000 0000 0000 0000#1626598124681476#-43.5#4.792155981354743#9
0000 0039 2000 0000 0000 0000#1626598124684483#-43.0#5.227806525114265#9
0000 002F 2000 0000 0000 0000#1626598124685503#-61.0#2.816388726558037#9
0000 003A 2000 0000 0000 0000#1626598124687923#-40.5#6.031612457966341#9
0000 0030 2000 0000 0000 0000#1626598124688996#-65.5#3.724505352986337#9
0000 003B 2000 0000 0000 0000#1626598124690746#-44.5#1.9880391010997909#9
0000 0037 2000 0000 0000 0000#1626598124694199#-45.0#4.331961744989051#9
0000 0035 2000 0000 0000 0000#1626598124696697#-51.5#3.5711072741977725#9
0000 002E 2000 0000 0000 0000#1626598124697769#-58.5#1.0737865515199487#9
0000 0032 2000 0000 0000 0000#1626598124961317#-62.0#3.485204350076177#9
0000 0031 2000 0000 0000 0000#1626598124963292#-59.5#2.6813984172241008#9
0000 002E 2000 0000 0000 0000#1626598124965475#-60.0#5.540738605842936#9
0000 003A 2000 0000 0000 0000#1626598124966553#-39.5#4.362641360746763#9
0000 0036 2000 0000 0000 0000#1626598124967629#-57.5#2.2089323345553233#9
0000 0037 2000 0000 0000 0000#1626598124968662#-55.5#3.3440781175906977#9
0000 0035 2000 0000 0000 0000#1626598124970437#-58.0#1.533980787885641#9
0000 003B 2000 0000 0000 0000#1626598124971561#-47.5#0.09817477042468103#9
0000 0038 2000 0000 0000 0000#1626598124972640#-50.5#3.9269908169872414#9
0000 002D 2000 0000 0000 0000#1626598124973680#-59.5#5.141903600992669#9
0000 0039 2000 0000 0000 0000#1626598124975226#-45.5#4.1172044346850605#9
0000 0034 2000 0000 0000 0000#1626598124977516#-60.5#0.04908738521234052#9
0000 0033 2000 0000 0000 0000#1626598124978606#-63.5#4.878058905476339#9
0000 002F 2000 0000 0000 0000#1626598124979654#-60.5#0.5706408530934585#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598124981079#-68.0#5.368932757599744#9
0000 0030 2000 0000 0000 0000#1626598124982163#-64.5#1.2885438618239387#9
0000 002D 2000 0000 0000 0000#1626598124986163#-60.0#5.043728830567988#9
0000 0033 2000 0000 0000 0000#1626598124987436#-63.0#4.804427827657828#9
0000 003A 2000 0000 0000 0000#1626598124989328#-39.5#4.3074180523828804#9
0000 0034 2000 0000 0000 0000#1626598124990661#-60.5#6.2034183062095325#9
0000 002E 2000 0000 0000 0000#1626598124991732#-60.5#5.553010452146021#9
0000 0039 2000 0000 0000 0000#1626598124992798#-46.5#4.074252972624263#9
0000 0038 2000 0000 0000 0000#1626598124993848#-51.5#3.8717675086233583#9
0000 003B 2000 0000 0000 0000#1626598124994927#-47.5#6.234097921967246#9
0000 0036 2000 0000 0000 0000#1626598124996009#-58.0#1.9941750242513334#9
0000 002F 2000 0000 0000 0000#1626598124997071#-59.5#0.4295146206079795#9
0000 0031 2000 0000 0000 0000#1626598124998192#-59.5#2.380738182798515#9
0000 0037 2000 0000 0000 0000#1626598124999242#-56.5#3.1354567304382504#9
0000 0035 2000 0000 0000 0000#1626598125002126#-57.5#1.2333205534600555#9
0000 0030 2000 0000 0000 0000#1626598125004525#-63.0#1.1474176293384597#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598125005886#-67.5#5.418020142812084#9
0000 0032 2000 0000 0000 0000#1626598125006960#-61.5#3.055689729468197#9
0000 002D 2000 0000 0000 0000#1626598125270304#-62.5#4.442408361716817#9
0000 003A 2000 0000 0000 0000#1626598125272649#-42.5#4.154019973594316#9
0000 0032 2000 0000 0000 0000#1626598125274749#-57.5#1.8223691760081417#9
0000 003B 2000 0000 0000 0000#1626598125276334#-46.5#5.859806609723149#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598125277643#-68.5#0.4356505437595221#9
0000 002E 2000 0000 0000 0000#1626598125278945#-62.0#4.755340442445488#9
0000 0039 2000 0000 0000 0000#1626598125280421#-50.5#3.6324665057131984#9
0000 0033 2000 0000 0000 0000#1626598125282607#-58.5#2.8838838812250054#9
0000 002F 2000 0000 0000 0000#1626598125283686#-57.5#5.681864838328415#9
0000 0038 2000 0000 0000 0000#1626598125284970#-55.5#3.018874190558942#9
0000 0034 2000 0000 0000 0000#1626598125285975#-57.0#3.9944859716542096#9
0000 0031 2000 0000 0000 0000#1626598125287066#-56.0#0.9633399347921826#9
0000 0036 2000 0000 0000 0000#1626598125288753#-59.5#6.22182607566416#9
0000 0037 2000 0000 0000 0000#1626598125290073#-59.0#1.5953400194010667#9
0000 0030 2000 0000 0000 0000#1626598125291272#-60.0#6.12365130523948#9
0000 0035 2000 0000 0000 0000#1626598125292321#-57.5#5.258486140871978#9
0000 0038 2000 0000 0000 0000#1626598125295838#-55.5#2.9513790358919736#9
0000 003B 2000 0000 0000 0000#1626598125297390#-46.5#5.8045833013592665#9
0000 0032 2000 0000 0000 0000#1626598125299184#-58.0#1.6260196351587797#9
0000 0034 2000 0000 0000 0000#1626598125300500#-57.0#3.847223816017188#9
0000 0033 2000 0000 0000 0000#1626598125302033#-58.0#2.693670263527186#9
0000 0035 2000 0000 0000 0000#1626598125305202#-57.5#5.221670601962723#9
0000 003A 2000 0000 0000 0000#1626598125306266#-43.5#4.037437433715008#9
0000 0036 2000 0000 0000 0000#1626598125308340#-59.5#6.037748381117884#9
0000 0031 2000 0000 0000 0000#1626598125309690#-56.5#0.7976700097005334#9
0000 0039 2000 0000 0000 0000#1626598125310759#-51.5#3.485204350076177#9
0000 0037 2000 0000 0000 0000#1626598125311865#-59.5#1.4296700943094176#9
0000 0030 2000 0000 0000 0000#1626598125315359#-60.5#5.964117303299373#9
0000 002E 2000 0000 0000 0000#1626598125316458#-62.5#4.583534594202296#9
0000 002F 2000 0000 0000 0000#1626598125317510#-58.0#5.553010452146021#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598125320591#-67.5#0.521553467881118#9
0000 002D 2000 0000 0000 0000#1626598125321602#-64.0#4.28287435977671#9
0000 003B 2000 0000 0000 0000#1626598125586385#-53.5#4.71238898038469#9
0000 0039 2000 0000 0000 0000#1626598125588595#-60.0#1.6505633277649499#9
0000 0032 2000 0000 0000 0000#1626598125589894#-59.5#5.878214379177777#9
0000 0033 2000 0000 0000 0000#1626598125591245#-58.5#0.4049709280018093#9
0000 0035 2000 0000 0000 0000#1626598125592579#-60.5#2.3623304133438876#9
0000 0034 2000 0000 0000 0000#1626598125593857#-57.5#1.0921943209745766#9
0000 0037 2000 0000 0000 0000#1626598125594933#-62.5#4.798291904506286#9
0000 0031 2000 0000 0000 0000#1626598125597954#-60.0#5.47937937432751#9
0000 002D 2000 0000 0000 0000#1626598125599307#-68.0#2.662990647769473#9
0000 003A 2000 0000 0000 0000#1626598125600366#-52.5#2.5157284921324514#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598125601458#-68.0#5.675728915176872#9
0000 0038 2000 0000 0000 0000#1626598125602749#-63.0#0.28225246497095796#9
0000 0036 2000 0000 0000 0000#1626598125604183#-63.0#3.1784081924990484#9
0000 0034 2000 0000 0000 0000#1626598125609629#-57.0#1.0615147052168636#9
0000 0036 2000 0000 0000 0000#1626598125612013#-63.0#3.1661363461959633#9
0000 0031 2000 0000 0000 0000#1626598125613063#-60.5#5.522330836388308#9
0000 003B 2000 0000 0000 0000#1626598125614144#-54.5#4.614214209960009#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598125615263#-68.5#5.577554144752192#9
0000 0038 2000 0000 0000 0000#1626598125617063#-63.5#0.09817477042468103#9
0000 0037 2000 0000 0000 0000#1626598125618121#-63.5#4.669437518323892#9
0000 003A 2000 0000 0000 0000#1626598125619372#-53.5#2.405281875404685#9
0000 002D 2000 0000 0000 0000#1626598125620414#-68.5#2.84706834231575#9
0000 0032 2000 0000 0000 0000#1626598125621487#-59.5#5.872078456026235#9
0000 0035 2000 0000 0000 0000#1626598125623901#-60.0#2.1537090261914402#9
0000 0039 2000 0000 0000 0000#1626598125625936#-60.5#1.3437671701878218#9
0000 0033 2000 0000 0000 0000#1626598125627056#-59.0#0.23316507975861744#9
0000 0036 2000 0000 0000 0000#1626598125890038#-62.5#3.2704470397721868#9
0000 003A 2000 0000 0000 0000#1626598125892071#-53.5#2.2580197197676637#9
0000 0033 2000 0000 0000 0000#1626598125893136#-61.0#0.32520392703175593#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598125894413#-67.0#6.135923151542564#9
0000 0039 2000 0000 0000 0000#1626598125895990#-59.0#1.282407938672396#9
0000 002D 2000 0000 0000 0000#1626598125897587#-68.0#1.748738098189631#9
0000 0037 2000 0000 0000 0000#1626598125899134#-61.5#4.933282213840222#9
0000 0035 2000 0000 0000 0000#1626598125900178#-60.0#2.4911847995262812#9
0000 0034 2000 0000 0000 0000#1626598125902939#-58.5#1.2026409377023426#9
0000 0038 2000 0000 0000 0000#1626598125904515#-62.0#0.28838838812250056#9
0000 003B 2000 0000 0000 0000#1626598125905563#-54.5#4.565126824747668#9
0000 0032 2000 0000 0000 0000#1626598125908584#-62.0#5.816855147662351#9
0000 0031 2000 0000 0000 0000#1626598125910791#-63.0#5.47937937432751#9
0000 003A 2000 0000 0000 0000#1626598125916291#-53.5#2.2457478734645786#9
0000 0031 2000 0000 0000 0000#1626598125918185#-62.5#5.47937937432751#9
0000 0037 2000 0000 0000 0000#1626598125919191#-61.5#4.81056375080937#9
0000 0034 2000 0000 0000 0000#1626598125920722#-58.0#1.239456476611598#9
0000 0032 2000 0000 0000 0000#1626598125921742#-62.0#5.853670686571607#9
0000 0033 2000 0000 0000 0000#1626598125924868#-61.0#0.46019423636569234#9
0000 0039 2000 0000 0000 0000#1626598125926191#-59.5#1.2578642460662257#9
0000 003B 2000 0000 0000 0000#1626598125928019#-54.5#4.558990901596125#9
0000 0038 2000 0000 0000 0000#1626598125929711#-62.0#0.28225246497095796#9
0000 0035 2000 0000 0000 0000#1626598125930771#-60.0#2.4911847995262812#9
0000 0036 2000 0000 0000 0000#1626598125932277#-62.0#3.2765829629237295#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598125933368#-66.5#5.982525072754001#9
0000 0036 2000 0000 0000 0000#1626598126200960#-62.5#2.7979809571034093#9
0000 0039 2000 0000 0000 0000#1626598126202013#-60.0#1.1719613219446299#9
0000 0034 2000 0000 0000 0000#1626598126203600#-57.5#0.8528933180644165#9
0000 0038 2000 0000 0000 0000#1626598126204696#-62.5#0.07976700097005335#9
0000 0033 2000 0000 0000 0000#1626598126207750#-59.5#0.09203884727313846#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598126208800#-67.5#5.663457068873787#9
0000 003A 2000 0000 0000 0000#1626598126209875#-52.5#2.098485717827557#9
0000 0031 2000 0000 0000 0000#1626598126211896#-62.0#5.344389064993574#9
0000 003B 2000 0000 0000 0000#1626598126213702#-53.5#4.246058820867455#9
0000 0035 2000 0000 0000 0000#1626598126214750#-59.5#2.000310947402876#9
0000 0032 2000 0000 0000 0000#1626598126216311#-61.0#5.8045833013592665#9
0000 0037 2000 0000 0000 0000#1626598126219328#-63.0#4.626486056263094#9
0000 0039 2000 0000 0000 0000#1626598126224918#-60.0#1.1474176293384597#9
0000 0033 2000 0000 0000 0000#1626598126226478#-59.5#0.1595340019401067#9
0000 0031 2000 0000 0000 0000#1626598126227558#-61.5#5.332117218690489#9
0000 0035 2000 0000 0000 0000#1626598126231483#-59.5#1.9757672547967058#9
FFFF FFFF FFFF FFFF FFFF FFFF#1626598126232804#-67.5#5.5714182216006485#9
0000 0038 2000 0000 0000 0000#1626598126233885#-62.5#0.1043106935762236#9
0000 003B 2000 0000 0000 0000#1626598126235190#-53.5#4.239922897715912#9
0000 003A 2000 0000 0000 0000#1626598126236254#-52.5#2.1046216409791#9
0000 0034 2000 0000 0000 0000#1626598126237601#-57.5#0.9387962421860124#9
0000 0032 2000 0000 0000 0000#1626598126238662#-61.0#5.786175531904639#9
0000 0036 2000 0000 0000 0000#1626598126239953#-62.5#2.7120780329818137#9
0000 0037 2000 0000 0000 0000#1626598126241273#-62.5#4.558990901596125#9
